Date,Open,High,Low,Close,Adj Close,Volume
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.49700927734375,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.034706115722656,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,37.994815826416016,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,37.842281341552734,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.22511672973633,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,37.89860534667969,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,37.7484130859375,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,37.46446990966797,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.142967224121094,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.518436431884766,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.234500885009766,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.24858474731445,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,36.62437057495117,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,35.995460510253906,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.643455505371094,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.329017639160156,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,35.936790466308594,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.192588806152344,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,35.96964645385742,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.16676712036133,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.094017028808594,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.25124740600586,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.01658630371094,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.46479797363281,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.44367218017578,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.57038879394531,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,36.58447265625,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,36.73700714111328,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,36.60793685913086,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,36.84025955200195,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,37.518436431884766,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,37.656898498535156,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,37.49027633666992,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.60324478149414,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,36.66661071777344,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.647823333740234,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,36.86607360839844,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,36.70415496826172,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,36.938819885253906,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.262332916259766,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.123558044433594,178803200
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,39.66798782348633,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.1634407043457,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,39.44974899291992,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,40.47992706298828,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,40.890586853027344,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.02200698852539,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.357582092285156,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.273094177246094,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.13650131225586,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,40.971656799316406,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.35226821899414,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,39.82001876831055,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.29573440551758,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.07200622558594,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.03195571899414,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,40.77617645263672,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.20479965209961,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.20716094970703,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,40.999900817871094,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,40.75969696044922,105715200
